"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery","Raw Data","Sensor State","GatewayID","Alert Sent","Signal Strength","Voltage"
"16b52c90-1dc8-4196-862e-217a90efac5d","306912","Birk - B7 (TANK 5)","11/25/2018 5:07 PM","13.4","13.4° C","100","13.4","0","900142","False","96","3.68"
"968c9e54-24d7-4b08-9908-7628e85278aa","306912","Birk - B7 (TANK 5)","11/25/2018 4:57 PM","13.3","13.3° C","100","13.3","0","900142","False","96","3.68"
"eab27519-3397-4f46-9fec-8a513217ae1f","306912","Birk - B7 (TANK 5)","11/25/2018 4:47 PM","13.5","13.5° C","100","13.5","0","900142","False","96","3.67"
"6b359179-768e-42ac-849e-f3ec768cba6f","306912","Birk - B7 (TANK 5)","11/25/2018 4:37 PM","13.7","13.7° C","100","13.7","0","900142","False","94","3.66"
"bb645f84-954b-4fe1-a650-2a513bf86215","306912","Birk - B7 (TANK 5)","11/25/2018 4:27 PM","13.6","13.6° C","100","13.6","0","900142","False","94","3.67"
"0c1292eb-bf09-46da-ad6c-3db345427041","306912","Birk - B7 (TANK 5)","11/25/2018 4:17 PM","13.6","13.6° C","100","13.6","0","900142","False","94","3.67"
"2fa00e78-f8ab-431c-b526-38e2f95e7128","306912","Birk - B7 (TANK 5)","11/25/2018 4:07 PM","13.5","13.5° C","100","13.5","0","900142","False","96","3.67"
"d09fc176-2abb-4817-995e-04f523b88358","306912","Birk - B7 (TANK 5)","11/25/2018 3:57 PM","13.5","13.5° C","100","13.5","0","900142","False","96","3.67"
"fe78e4e7-789f-467e-ab36-6afdf4f01a55","306912","Birk - B7 (TANK 5)","11/25/2018 3:47 PM","13.5","13.5° C","100","13.5","0","900142","False","97","3.68"
"baa73672-ede9-407c-bb48-74bc3e43b768","306912","Birk - B7 (TANK 5)","11/25/2018 3:38 PM","13.4","13.4° C","100","13.4","0","900142","False","94","3.67"
"2e67f002-e523-4da0-b253-3fb31d3514f6","306912","Birk - B7 (TANK 5)","11/25/2018 3:28 PM","13.5","13.5° C","100","13.5","0","900142","False","94","3.66"
"17119fe7-24db-41c4-b018-1c96687cde2e","306912","Birk - B7 (TANK 5)","11/25/2018 3:18 PM","13.6","13.6° C","100","13.6","0","900142","False","94","3.66"
"805b692f-1075-4078-a27f-2ef03092856e","306912","Birk - B7 (TANK 5)","11/25/2018 3:08 PM","13.6","13.6° C","100","13.6","0","900142","False","88","3.67"
"db7d7c43-b3c6-4c3d-8e9d-57dcf092efd2","306912","Birk - B7 (TANK 5)","11/25/2018 2:58 PM","13.6","13.6° C","100","13.6","0","900142","False","100","3.67"
"fa916a3c-fa1e-4acb-b76a-5e9e1d8c769d","306912","Birk - B7 (TANK 5)","11/25/2018 2:48 PM","13.5","13.5° C","100","13.5","0","900142","False","93","3.67"
"76dafea9-9950-405d-a6c9-058a85f0b321","306912","Birk - B7 (TANK 5)","11/25/2018 2:38 PM","13.4","13.4° C","100","13.4","0","900142","False","94","3.66"
"0b3feeb9-bf03-4a3d-acca-21ab5b7f5b5a","306912","Birk - B7 (TANK 5)","11/25/2018 2:28 PM","13.4","13.4° C","100","13.4","0","900142","False","94","3.65"
"4807b866-ad94-4d96-a3bd-a3ba0c4bfb70","306912","Birk - B7 (TANK 5)","11/25/2018 2:18 PM","13.4","13.4° C","100","13.4","0","900142","False","94","3.65"
"2325d99b-c679-4d34-8f0d-851676c0661f","306912","Birk - B7 (TANK 5)","11/25/2018 2:08 PM","13.5","13.5° C","100","13.5","0","900142","False","94","3.66"
"f1685a29-6d72-4cc8-acb2-04ae7b71fbb0","306912","Birk - B7 (TANK 5)","11/25/2018 1:58 PM","13.7","13.7° C","100","13.7","0","900142","False","93","3.66"
"0bc7121e-3967-4b91-afe8-4585b2cc34b7","306912","Birk - B7 (TANK 5)","11/25/2018 1:48 PM","13.6","13.6° C","100","13.6","0","900142","False","96","3.67"
"e5f89b6e-0e15-40b6-924d-38bc43ac0ec7","306912","Birk - B7 (TANK 5)","11/25/2018 1:38 PM","13.6","13.6° C","100","13.6","0","900142","False","94","3.64"
"f0778ae0-650a-4c1a-8bc9-d7a6f566b30c","306912","Birk - B7 (TANK 5)","11/25/2018 1:28 PM","13.6","13.6° C","100","13.6","0","900142","False","100","3.67"
"f01f2f04-824a-4f39-9398-11a82b92972e","306912","Birk - B7 (TANK 5)","11/25/2018 1:18 PM","13.5","13.5° C","100","13.5","0","900142","False","94","3.66"
"445adaa5-03c6-4532-b8c5-af3f731c14f5","306912","Birk - B7 (TANK 5)","11/25/2018 1:08 PM","13.4","13.4° C","100","13.4","0","900142","False","94","3.66"
"57c5f68a-23d1-439c-81b5-d12dcc48886d","306912","Birk - B7 (TANK 5)","11/25/2018 12:58 PM","13.3","13.3° C","100","13.3","0","900142","False","94","3.66"
"9ba07338-8807-424a-aa79-8675bf494b80","306912","Birk - B7 (TANK 5)","11/25/2018 12:48 PM","13.5","13.5° C","100","13.5","0","900142","False","94","3.67"
"cf444cf6-ab2c-4c69-abea-d2f54ff57928","306912","Birk - B7 (TANK 5)","11/25/2018 12:38 PM","13.8","13.8° C","100","13.8","0","900142","False","94","3.67"
"f90c9e91-d048-437a-8ee4-cb3eecbfe358","306912","Birk - B7 (TANK 5)","11/25/2018 12:29 PM","13.7","13.7° C","100","13.7","0","900142","False","94","3.67"
"2d15e57b-5e93-4f07-a6d0-6f90ba156afa","306912","Birk - B7 (TANK 5)","11/25/2018 12:19 PM","13.6","13.6° C","100","13.6","0","900142","False","96","3.67"
"6439686e-60e5-480d-a2e3-3b2f082d3b58","306912","Birk - B7 (TANK 5)","11/25/2018 12:09 PM","13.6","13.6° C","100","13.6","0","900142","False","96","3.66"
"c0ffe930-582a-4a0e-8dee-c4a20855bcc5","306912","Birk - B7 (TANK 5)","11/25/2018 11:59 AM","13.5","13.5° C","100","13.5","0","900142","False","94","3.68"
"3006b6c1-8591-4a3b-a147-2fa0e9e6e1a9","306912","Birk - B7 (TANK 5)","11/25/2018 11:49 AM","13.5","13.5° C","100","13.5","0","900142","False","94","3.67"
"ad298f9c-f726-4b30-809a-447f23b21e60","306912","Birk - B7 (TANK 5)","11/25/2018 11:39 AM","13.4","13.4° C","100","13.4","0","900142","False","97","3.67"
"a1528041-9ee1-4b67-b684-19ce8659ec3c","306912","Birk - B7 (TANK 5)","11/25/2018 11:29 AM","13.4","13.4° C","100","13.4","0","900142","False","94","3.67"
"af798b13-babe-4a9a-9f1e-f61efc40f25d","306912","Birk - B7 (TANK 5)","11/25/2018 11:19 AM","13.5","13.5° C","100","13.5","0","900142","False","93","3.67"
"1c3cac44-ff45-4473-95f6-8d8b73c57337","306912","Birk - B7 (TANK 5)","11/25/2018 11:09 AM","13.7","13.7° C","100","13.7","0","900142","False","94","3.67"
"cbec0074-b849-4660-bb54-a866e0cf7b3b","306912","Birk - B7 (TANK 5)","11/25/2018 10:59 AM","13.6","13.6° C","100","13.6","0","900142","False","96","3.65"
"9c8abbbf-08dd-4bc3-89a7-d50436630e63","306912","Birk - B7 (TANK 5)","11/25/2018 10:49 AM","13.6","13.6° C","100","13.6","0","900142","False","94","3.66"
"8673edc0-1b63-4e80-b4a1-0d30c15a8725","306912","Birk - B7 (TANK 5)","11/25/2018 10:39 AM","13.5","13.5° C","100","13.5","0","900142","False","94","3.68"
"516e2606-6065-4816-b2d0-1078d5eed457","306912","Birk - B7 (TANK 5)","11/25/2018 10:29 AM","13.4","13.4° C","100","13.4","0","900142","False","92","3.67"
"b78352dc-4cec-41e8-9aa6-1f20c8fd95f4","306912","Birk - B7 (TANK 5)","11/25/2018 10:19 AM","13.4","13.4° C","100","13.4","0","900142","False","94","3.67"
"f2ed6b8c-b5b1-42f6-b3e3-8494aac64252","306912","Birk - B7 (TANK 5)","11/25/2018 10:09 AM","13.6","13.6° C","100","13.6","0","900142","False","94","3.66"
"444179eb-3c35-4795-bca5-42008dce2aa5","306912","Birk - B7 (TANK 5)","11/25/2018 9:59 AM","13.7","13.7° C","100","13.7","0","900142","False","93","3.67"
"628081f7-cd69-42ae-9975-c5d98a6838ca","306912","Birk - B7 (TANK 5)","11/25/2018 9:49 AM","13.6","13.6° C","100","13.6","0","900142","False","84","3.66"
"26cb306c-a099-48ac-9f13-62d169686be4","306912","Birk - B7 (TANK 5)","11/25/2018 9:39 AM","13.5","13.5° C","100","13.5","0","900142","False","93","3.67"
"0bb419f7-7672-4e53-ae34-4d5b295f00c4","306912","Birk - B7 (TANK 5)","11/25/2018 9:29 AM","13.5","13.5° C","100","13.5","0","900142","False","94","3.67"
"39072175-c6e0-41c5-8626-5330d0a5a3d8","306912","Birk - B7 (TANK 5)","11/25/2018 9:20 AM","13.4","13.4° C","100","13.4","0","900142","False","92","3.69"
"3670e304-f9bd-4a68-9c00-2e10877a96b6","306912","Birk - B7 (TANK 5)","11/25/2018 9:10 AM","13.4","13.4° C","100","13.4","0","900142","False","94","3.67"
"e0e38503-563c-49c5-8b2a-0aa25cc4a0e3","306912","Birk - B7 (TANK 5)","11/25/2018 9:00 AM","13.5","13.5° C","100","13.5","0","900142","False","93","3.66"
"d8e49e11-f12f-4a47-a667-b7e84fb11ff8","306912","Birk - B7 (TANK 5)","11/25/2018 8:50 AM","13.7","13.7° C","100","13.7","0","900142","False","93","3.67"
"8773943d-880d-4854-8f7e-fbd9d897aabe","306912","Birk - B7 (TANK 5)","11/25/2018 8:40 AM","13.6","13.6° C","100","13.6","0","900142","False","93","3.67"
"32b2145a-8f0f-4efc-b589-d22c94ad9ece","306912","Birk - B7 (TANK 5)","11/25/2018 8:30 AM","13.6","13.6° C","100","13.6","0","900142","False","93","3.68"
"aae6da17-dfda-4984-9bd5-268fe23fac41","306912","Birk - B7 (TANK 5)","11/25/2018 8:20 AM","13.5","13.5° C","100","13.5","0","900142","False","92","3.67"
"059f48d7-6eb2-42f3-932b-f5283abea531","306912","Birk - B7 (TANK 5)","11/25/2018 8:10 AM","13.4","13.4° C","100","13.4","0","900142","False","93","3.67"
"4c3d81a6-c19e-4358-af20-f588a1270481","306912","Birk - B7 (TANK 5)","11/25/2018 8:00 AM","13.4","13.4° C","100","13.4","0","900142","False","93","3.65"
"718f43b2-0ecb-4c28-8938-2fc73b2e254f","306912","Birk - B7 (TANK 5)","11/25/2018 7:50 AM","13.4","13.4° C","100","13.4","0","900142","False","93","3.66"
"5578cb7c-38d4-41ea-919c-d2d817b9abcc","306912","Birk - B7 (TANK 5)","11/25/2018 7:40 AM","13.5","13.5° C","100","13.5","0","900142","False","92","3.66"
"fa7dcc9e-0b6f-437a-a290-5847ae410c9f","306912","Birk - B7 (TANK 5)","11/25/2018 7:30 AM","13.7","13.7° C","100","13.7","0","900142","False","92","3.66"
"39e3c151-9f4f-4b8b-a994-bf06cde56274","306912","Birk - B7 (TANK 5)","11/25/2018 7:20 AM","13.6","13.6° C","100","13.6","0","900142","False","93","3.67"
"bd38326f-bc5c-4827-a57d-181a31a73de8","306912","Birk - B7 (TANK 5)","11/25/2018 7:10 AM","13.6","13.6° C","100","13.6","0","900142","False","93","3.65"
"9a985456-46f8-4946-8b9b-f58e24dd3caf","306912","Birk - B7 (TANK 5)","11/25/2018 7:00 AM","13.6","13.6° C","100","13.6","0","900142","False","92","3.67"
"7d3d2fa3-08e4-46c1-b72f-3c6fd058bd00","306912","Birk - B7 (TANK 5)","11/25/2018 6:50 AM","13.6","13.6° C","100","13.6","0","900142","False","93","3.67"
"86fada6a-631b-4860-92c7-4094325d961b","306912","Birk - B7 (TANK 5)","11/25/2018 6:41 AM","13.5","13.5° C","100","13.5","0","900142","False","92","3.66"
"704505d4-9611-4ea5-9e13-92fe8eb26d64","306912","Birk - B7 (TANK 5)","11/25/2018 6:31 AM","13.3","13.3° C","100","13.3","0","900142","False","92","3.67"
"42362f51-990a-46b5-a769-f4ea17af4a20","306912","Birk - B7 (TANK 5)","11/25/2018 6:21 AM","13.4","13.4° C","100","13.4","0","900142","False","92","3.66"
"a0ee50ee-ed35-4573-a7ae-7e443c72ce88","306912","Birk - B7 (TANK 5)","11/25/2018 6:11 AM","13.6","13.6° C","100","13.6","0","900142","False","93","3.66"
"7d21e7cb-7ec8-4570-a5f6-ff7a9e055388","306912","Birk - B7 (TANK 5)","11/25/2018 6:01 AM","13.7","13.7° C","100","13.7","0","900142","False","92","3.67"
"7ac07eb0-dc73-48a2-a263-b0d91c910297","306912","Birk - B7 (TANK 5)","11/25/2018 5:51 AM","13.7","13.7° C","100","13.7","0","900142","False","93","3.67"
