DataMessageGUID,SensorID,Sensor Name,Date,Value,Formatted Value,Battery
fa1e2cc5-130e-470e-8f4e-07a44cab015c,316575,OB2017Tank4,8/31/2017 0:16,12.3,12.3° C,100
ffe558fe-c0a7-4859-b96e-5ec2bc606707,316575,OB2017Tank4,8/31/2017 0:06,12.3,12.3° C,100
ebd3d2e8-eac6-44d7-9d2b-86a830fa0270,316575,OB2017Tank4,8/30/2017 23:56,12.3,12.3° C,100
e2fe9f48-5cc6-4482-8905-6e6821974dab,316575,OB2017Tank4,8/30/2017 23:46,12.3,12.3° C,100
f070f415-7549-47f4-ae57-633db4988a6d,316575,OB2017Tank4,8/30/2017 23:36,12.2,12.2° C,100
f132a998-faee-4def-bcab-b452e915a587,316575,OB2017Tank4,8/30/2017 23:26,12.3,12.3° C,100
0edd0792-6c04-4db4-8ac1-f8ef0acfb08c,316575,OB2017Tank4,8/30/2017 23:16,12.3,12.3° C,100
eff4c555-c5dc-4d67-aa59-bea974d4b583,316575,OB2017Tank4,8/30/2017 23:06,12.3,12.3° C,100
3bc76b59-6002-41eb-8d3b-dea28959101f,316575,OB2017Tank4,8/30/2017 22:57,12.3,12.3° C,100
3d7987f3-8cb6-4d20-8368-ffe5df6820be,316575,OB2017Tank4,8/30/2017 22:47,12.3,12.3° C,100
5b5e976f-449f-4a58-9918-206611ca6af2,316575,OB2017Tank4,8/30/2017 22:37,12.3,12.3° C,100
4419fde9-8cfb-4155-8e7b-9e61ad5e42e9,316575,OB2017Tank4,8/30/2017 22:27,12.3,12.3° C,100
28865f25-a26a-4a90-b0b0-7b711f7882d4,316575,OB2017Tank4,8/30/2017 22:17,12.2,12.2° C,100
9014f2b9-fe7d-4e6d-bf64-e7948c7b3c58,316575,OB2017Tank4,8/30/2017 22:07,12.3,12.3° C,100
cb92c318-0a01-4cdb-b942-915e86b181d5,316575,OB2017Tank4,8/30/2017 21:57,12.2,12.2° C,100
51c39d10-ad66-4a9b-aca5-e9d9b4bc7df1,316575,OB2017Tank4,8/30/2017 21:47,12.3,12.3° C,100
71402127-802b-4906-ad26-dee377ddb7a6,316575,OB2017Tank4,8/30/2017 21:37,12.3,12.3° C,100
37127560-570c-46e8-96b9-7e4438fd603f,316575,OB2017Tank4,8/30/2017 21:27,12.2,12.2° C,100
3a513129-442d-4074-a8e1-a814ae1543b1,316575,OB2017Tank4,8/30/2017 21:17,12.3,12.3° C,100
03c7deb1-8431-4528-aa77-648cda699d3d,316575,OB2017Tank4,8/30/2017 21:07,12.3,12.3° C,100
09ba2520-0978-43d6-a771-da1ced5d4dab,316575,OB2017Tank4,8/30/2017 20:57,12.3,12.3° C,100
6e98ae5f-a0ca-48f2-a6e3-b3f63581da4a,316575,OB2017Tank4,8/30/2017 20:47,12.3,12.3° C,100
2eae9f91-cd46-4fe3-9f89-4d5d4a0283b7,316575,OB2017Tank4,8/30/2017 20:37,12.2,12.2° C,100
b66dc636-c03e-4c76-b407-b1306b7cee48,316575,OB2017Tank4,8/30/2017 20:27,12.3,12.3° C,100
73d7d66b-13a7-472d-8f3e-0d37092b45ff,316575,OB2017Tank4,8/30/2017 20:17,12.3,12.3° C,100
000be994-cbc4-4b7e-b007-adc5d9259b40,316575,OB2017Tank4,8/30/2017 20:07,12.3,12.3° C,100
