DataMessageGUID,SensorID,Sensor Name,Date,Value,Formatted Value,Battery,,,,
ea7320c0-ebbc-4eb7-b5f1-e8f28282033f,316572,OB2017Tank1,8/30/2017 19:09,21.9,21.9° C,100,,,7/22/2017 14:04,22.8
9ca51726-f48a-4742-86d9-571984b248aa,316572,OB2017Tank1,8/30/2017 19:00,21.9,21.9° C,100,,,7/22/2017 14:13,22.8
2bced27a-a935-425a-82d7-4716e194a4bf,316572,OB2017Tank1,8/30/2017 18:50,22,22° C,100,,,7/22/2017 14:23,22.8
85264970-70fe-43f8-b07b-0dce2388e753,316572,OB2017Tank1,8/30/2017 18:40,22,22° C,100,,,7/22/2017 14:33,22.8
8e54d36b-3962-40dc-9e0a-0758110a29c3,316572,OB2017Tank1,8/30/2017 18:30,21.9,21.9° C,100,,,7/22/2017 14:43,22.7
bea8a989-4c7b-4f71-bb0c-fcbf0a289f52,316572,OB2017Tank1,8/30/2017 18:20,21.9,21.9° C,100,,,7/22/2017 14:53,22.8
e56d7704-d2f3-41b8-bb1c-86e342f79da4,316572,OB2017Tank1,8/30/2017 18:10,21.9,21.9° C,100,,,7/22/2017 15:03,22.7
ca2f7beb-4ca3-4312-8f67-ffc47847ca87,316572,OB2017Tank1,8/30/2017 18:00,22,22° C,100,,,7/22/2017 15:13,22.8
b615e7b0-228b-47a9-8781-9e38286bcfae,316572,OB2017Tank1,8/30/2017 17:50,22,22° C,100,,,7/22/2017 15:23,22.7
1bcebc0f-e42c-4ff7-9dbe-0fa1051a1dbc,316572,OB2017Tank1,8/30/2017 17:40,22,22° C,100,,,7/22/2017 15:32,22.7
90a94626-6bfa-44d5-ad41-b635bb92a84e,316572,OB2017Tank1,8/30/2017 17:30,21.9,21.9° C,100,,,7/22/2017 15:42,22.7
742b9a02-2813-4505-a95e-d5f6b73b7160,316572,OB2017Tank1,8/30/2017 17:20,22,22° C,100,,,7/22/2017 15:52,22.8
c713668e-4161-42b2-b3c8-b82ae1232b52,316572,OB2017Tank1,8/30/2017 17:10,22,22° C,100,,,7/22/2017 16:02,22.7
97ad3816-5cae-4cff-a122-86143696c3e3,316572,OB2017Tank1,8/30/2017 17:00,22,22° C,100,,,7/22/2017 16:12,22.7
073f9688-f2bf-4f27-b905-e447e9243b00,316572,OB2017Tank1,8/30/2017 16:51,21.9,21.9° C,100,,,7/22/2017 16:22,22.7
5014e506-e4f8-4c62-bc48-a9f7216f09e6,316572,OB2017Tank1,8/30/2017 16:41,21.9,21.9° C,100,,,7/22/2017 16:32,22.8
17fc426d-0e51-45e0-aee5-19d56ff4a421,316572,OB2017Tank1,8/30/2017 16:31,22,22° C,100,,,7/22/2017 16:42,22.8
a221fcb7-eff6-4346-b953-d827e6f178d5,316572,OB2017Tank1,8/30/2017 16:21,22,22° C,100,,,7/22/2017 16:51,22.7
5e574318-1eb3-41ca-8670-ba14297f0f5e,316572,OB2017Tank1,8/30/2017 16:11,21.9,21.9° C,100,,,7/22/2017 17:01,22.7
b5d22e95-7713-4625-b539-d78ee4098189,316572,OB2017Tank1,8/30/2017 16:01,21.9,21.9° C,100,,,7/22/2017 17:11,22.7
e7fbae6d-9e4f-4dbf-a583-e34d5bc1f13a,316572,OB2017Tank1,8/30/2017 15:51,21.9,21.9° C,100,,,7/22/2017 17:21,22.8
92060a42-694a-4e02-bae9-3b478f3ed11e,316572,OB2017Tank1,8/30/2017 15:41,21.9,21.9° C,100,,,7/22/2017 17:31,22.8
9455d24d-1a21-4dff-ba07-0b535cf58388,316572,OB2017Tank1,8/30/2017 15:31,21.9,21.9° C,100,,,7/22/2017 17:41,22.8
f540e940-a9b3-4d55-8be2-19de47ac6b6b,316572,OB2017Tank1,8/30/2017 15:21,21.9,21.9° C,100,,,7/22/2017 17:51,22.7
005e255a-34c8-4b6e-a3a7-3b649ee8a259,316572,OB2017Tank1,8/30/2017 15:12,21.9,21.9° C,100,,,7/22/2017 18:01,22.8
accde7ee-ae3a-495c-bf3e-0881f93050fb,316572,OB2017Tank1,8/30/2017 15:02,21.9,21.9° C,100,,,7/22/2017 18:11,22.8
a6ad912c-79a7-42ba-949a-4b04f482c7ff,316572,OB2017Tank1,8/30/2017 14:52,21.9,21.9° C,100,,,7/22/2017 18:20,22.8
722120fc-8cb0-48f9-b5a6-fcc9124da67f,316572,OB2017Tank1,8/30/2017 14:42,21.9,21.9° C,100,,,7/22/2017 18:30,22.8
0f113d09-3e5d-4435-bdec-8abe9c4cb166,316572,OB2017Tank1,8/30/2017 14:32,21.9,21.9° C,100,,,7/22/2017 18:40,22.8
2c2bab04-54c2-4134-ac93-05567d2316f4,316572,OB2017Tank1,8/30/2017 14:22,21.9,21.9° C,100,,,7/22/2017 18:50,22.8
69b04727-eb95-487f-83d0-29063dacd73e,316572,OB2017Tank1,8/30/2017 14:12,21.9,21.9° C,100,,,7/22/2017 19:00,22.9
be8b7a9d-faf0-4713-b1fc-b16419e5a883,316572,OB2017Tank1,8/30/2017 14:02,21.9,21.9° C,100,,,7/22/2017 19:10,22.9
9e0d92e3-932d-4389-acbc-712c16947bd1,316572,OB2017Tank1,8/30/2017 13:52,21.9,21.9° C,100,,,7/22/2017 19:20,22.9
337c58f1-75cd-46c6-8fe7-21dd62824bf5,316572,OB2017Tank1,8/30/2017 13:42,21.9,21.9° C,100,,,7/22/2017 19:30,22.8
a5669f4e-1b86-4192-b22a-7f5581e263d1,316572,OB2017Tank1,8/30/2017 13:32,21.9,21.9° C,100,,,7/22/2017 19:39,22.8
f8d63fcd-9f4c-407b-90f4-88115ea644d9,316572,OB2017Tank1,8/30/2017 13:22,21.9,21.9° C,100,,,7/22/2017 19:49,22.8
dc133b45-2e1a-4b44-a41d-bbab48322286,316572,OB2017Tank1,8/30/2017 13:12,21.9,21.9° C,100,,,7/22/2017 19:59,22.8
4f3811b0-9590-4401-9bd9-7de250eeef70,316572,OB2017Tank1,8/30/2017 13:02,21.9,21.9° C,100,,,7/22/2017 20:09,22.8
e66e8cd0-db45-475c-b22f-12b76e6b8ec5,316572,OB2017Tank1,8/30/2017 12:53,21.9,21.9° C,100,,,7/22/2017 20:19,22.8
d9709832-b5c2-4a7e-9c1c-27c33a515e75,316572,OB2017Tank1,8/30/2017 12:43,21.8,21.8° C,100,,,7/22/2017 20:29,22.8
8050cc2d-934b-4adc-9015-405c57a96ce8,316572,OB2017Tank1,8/30/2017 12:33,21.9,21.9° C,100,,,7/22/2017 20:39,22.8
79767140-1e38-4bbb-964b-0ad2a26f6794,316572,OB2017Tank1,8/30/2017 12:23,21.9,21.9° C,100,,,7/22/2017 20:49,22.8
588b807a-9134-4f73-b759-8a6bc61c12cf,316572,OB2017Tank1,8/30/2017 12:13,21.9,21.9° C,100,,,7/22/2017 20:59,22.8
a924e9cc-7fd5-4b82-a433-249d9a4247f6,316572,OB2017Tank1,8/30/2017 12:03,21.8,21.8° C,100,,,7/22/2017 21:08,22.7
0e751a81-c4d0-45ad-8df1-58ac7404b831,316572,OB2017Tank1,8/30/2017 11:53,21.8,21.8° C,100,,,7/22/2017 21:18,22.8
e3e98774-db43-4bb7-be47-d84653dd75b1,316572,OB2017Tank1,8/30/2017 11:43,21.8,21.8° C,100,,,7/22/2017 21:28,22.8
d9419049-2d5a-43a1-b096-267a9176ac67,316572,OB2017Tank1,8/30/2017 11:33,21.8,21.8° C,100,,,7/22/2017 21:38,22.8
bcfdfaca-6413-4f97-a9ca-869650dd7264,316572,OB2017Tank1,8/30/2017 11:23,21.9,21.9° C,100,,,7/22/2017 21:48,22.8
8ef15674-93b0-4c0a-83a6-41932bf81ee3,316572,OB2017Tank1,8/30/2017 11:13,21.8,21.8° C,100,,,7/22/2017 21:58,22.7
e975b359-b9bf-4a7e-b50d-beaf60201f8f,316572,OB2017Tank1,8/30/2017 11:03,21.8,21.8° C,100,,,7/22/2017 22:08,22.8
634b609a-ca8e-42a5-b725-bd242ca53076,316572,OB2017Tank1,8/30/2017 10:53,21.9,21.9° C,100,,,7/22/2017 22:18,22.8
b2f24545-12af-4de1-a0ed-9e91504967c4,316572,OB2017Tank1,8/30/2017 10:44,21.8,21.8° C,100,,,7/22/2017 22:27,22.8
d3381972-6a91-45b1-98d9-df509b352fe3,316572,OB2017Tank1,8/30/2017 10:34,21.8,21.8° C,100,,,7/22/2017 22:37,22.7
8982d936-a418-42f9-8db2-18a7873da095,316572,OB2017Tank1,8/30/2017 10:24,21.7,21.7° C,100,,,7/22/2017 22:47,22.7
758c3a76-a810-4efd-b14b-f918ccbc583f,316572,OB2017Tank1,8/30/2017 10:14,21.8,21.8° C,100,,,7/22/2017 22:57,22.7
cc2348f5-3a78-468a-b6ff-9ce1f86577e1,316572,OB2017Tank1,8/30/2017 10:04,21.8,21.8° C,100,,,7/22/2017 23:07,22.7
9e2957b6-4dc8-4a31-861d-7852cbbe1ac7,316572,OB2017Tank1,8/30/2017 9:54,21.8,21.8° C,100,,,7/22/2017 23:17,22.7
dc454d8e-af0b-452c-8fa2-d4000c78c454,316572,OB2017Tank1,8/30/2017 9:44,21.8,21.8° C,100,,,7/22/2017 23:27,22.7
1c11ad06-b61d-4853-b61c-6f7f4ef479ef,316572,OB2017Tank1,8/30/2017 9:34,21.7,21.7° C,100,,,7/22/2017 23:37,22.7
8e9f58ab-3c60-456a-94ae-79e696f4e696,316572,OB2017Tank1,8/30/2017 9:24,21.8,21.8° C,100,,,7/22/2017 23:46,22.7
bd745e97-2c69-4a4a-b7a8-2419d1dc2630,316572,OB2017Tank1,8/30/2017 9:14,21.8,21.8° C,100,,,7/22/2017 23:56,22.8
0b080ede-d13c-403e-894a-5c2bddaa0d48,316572,OB2017Tank1,8/30/2017 9:04,21.8,21.8° C,100,,,7/23/2017 0:06,22.7
433a39cc-3ad3-4072-8ce8-63f47943a108,316572,OB2017Tank1,8/30/2017 8:54,21.8,21.8° C,100,,,7/23/2017 0:16,22.7
7eb81286-ab19-4849-be9d-7defaad167c6,316572,OB2017Tank1,8/30/2017 8:44,21.7,21.7° C,100,,,7/23/2017 0:26,22.7
8f674e5c-863c-4687-a9a1-62292335787e,316572,OB2017Tank1,8/30/2017 8:35,21.8,21.8° C,100,,,7/23/2017 0:36,22.7
f1b4ff8d-7df9-4759-a376-532d497483dc,316572,OB2017Tank1,8/30/2017 8:25,21.8,21.8° C,100,,,7/23/2017 0:46,22.7
0f9f350b-9518-4911-9667-c0c4b8eb83c9,316572,OB2017Tank1,8/30/2017 8:15,21.8,21.8° C,100,,,7/23/2017 0:56,22.7
913ff9c9-9ab2-4958-9925-64ed2fe638d8,316572,OB2017Tank1,8/30/2017 8:05,21.8,21.8° C,100,,,7/23/2017 1:06,22.6
2f34a03b-fd3e-4529-95a2-0e33c87892b1,316572,OB2017Tank1,8/30/2017 7:55,21.8,21.8° C,100,,,7/23/2017 1:15,22.7
8a54364f-26c9-4977-8902-92b5d97251ee,316572,OB2017Tank1,8/30/2017 7:45,21.8,21.8° C,100,,,7/23/2017 1:25,22.6
a220a9ce-1a19-4510-8bcb-e01836c8ec28,316572,OB2017Tank1,8/30/2017 7:35,21.8,21.8° C,100,,,7/23/2017 1:35,22.7
13d5b1e7-d2a9-4293-bdf4-24e7b4b96a8a,316572,OB2017Tank1,8/30/2017 7:25,21.8,21.8° C,100,,,7/23/2017 1:45,22.7
5d10ea9e-3c1e-47fa-9f20-2a6b80f79a06,316572,OB2017Tank1,8/30/2017 7:15,21.7,21.7° C,100,,,7/23/2017 1:55,22.6
6bc60735-f3ef-4ae5-8ffc-5d3b444de891,316572,OB2017Tank1,8/30/2017 7:05,21.8,21.8° C,100,,,7/23/2017 2:05,22.6
521b6659-330b-47a7-b6c6-65a837eb23a1,316572,OB2017Tank1,8/30/2017 6:55,21.8,21.8° C,100,,,7/23/2017 2:15,22.6
fe396896-78af-40b6-bff3-4887fd1ec641,316572,OB2017Tank1,8/30/2017 6:45,21.8,21.8° C,100,,,7/23/2017 2:25,22.6
12d3c28f-b3d5-4854-82d4-9f58b07953bb,316572,OB2017Tank1,8/30/2017 6:35,21.8,21.8° C,100,,,7/23/2017 2:34,22.6
4d1678e2-01cc-484a-99c9-221f6e121588,316572,OB2017Tank1,8/30/2017 6:26,21.8,21.8° C,100,,,7/23/2017 2:44,22.5
77dde514-d88f-466a-8d07-851288a4b43d,316572,OB2017Tank1,8/30/2017 6:16,21.8,21.8° C,100,,,7/23/2017 2:54,22.6
0c7817cf-b621-428f-80c2-d3fe2dc69338,316572,OB2017Tank1,8/30/2017 6:06,21.9,21.9° C,100,,,7/23/2017 3:04,22.6
4e124c85-1a13-48cf-b63d-ef6ef8f4dc3d,316572,OB2017Tank1,8/30/2017 5:56,21.9,21.9° C,100,,,7/23/2017 3:14,22.6
f7f065c1-98bb-466a-96f8-73a2e5921497,316572,OB2017Tank1,8/30/2017 5:46,21.9,21.9° C,100,,,7/23/2017 3:24,22.6
4953978f-75bd-4614-a284-eb80ac492ced,316572,OB2017Tank1,8/30/2017 5:36,21.9,21.9° C,100,,,7/23/2017 3:34,22.5
a28554cd-1102-40dd-9836-359862b3bc30,316572,OB2017Tank1,8/30/2017 5:26,21.9,21.9° C,100,,,7/23/2017 3:44,22.5
24c98b07-51c6-472c-87e9-1a40a94c7075,316572,OB2017Tank1,8/30/2017 5:16,21.9,21.9° C,100,,,7/23/2017 3:54,22.6
7e540497-7fc0-4c57-aea4-d14caf3e6f31,316572,OB2017Tank1,8/30/2017 5:06,21.9,21.9° C,100,,,7/23/2017 4:03,22.5
2165f2d4-e6a7-4b84-81b8-f7f0e49f973d,316572,OB2017Tank1,8/30/2017 4:56,21.9,21.9° C,100,,,7/23/2017 4:13,22.5
65150070-75fe-420d-8810-8446dd5af71e,316572,OB2017Tank1,8/30/2017 4:46,21.9,21.9° C,100,,,7/23/2017 4:23,22.5
cb2aedc6-80c9-4fde-8ed1-0c90f82acd7e,316572,OB2017Tank1,8/30/2017 4:37,21.9,21.9° C,100,,,7/23/2017 4:33,22.5
69c8db60-4b54-410d-9141-159ad2766775,316572,OB2017Tank1,8/30/2017 4:27,21.9,21.9° C,100,,,7/23/2017 4:43,22.5
fcfed2a9-07a4-4b3a-80b8-70742eb3e678,316572,OB2017Tank1,8/30/2017 4:17,21.9,21.9° C,100,,,7/23/2017 4:53,22.6
27b1089e-84bd-4d0d-b33b-bd3e6d5a714a,316572,OB2017Tank1,8/30/2017 4:07,22,22° C,100,,,7/23/2017 5:03,22.5
1d858f37-b041-4c8b-9d9c-d0560f89e1b9,316572,OB2017Tank1,8/30/2017 3:57,21.9,21.9° C,100,,,7/23/2017 5:13,22.5
20aaa194-e0b2-4c59-b126-760ce6ea2b02,316572,OB2017Tank1,8/30/2017 3:47,21.9,21.9° C,100,,,7/23/2017 5:22,22.6
5c7f15bd-afd0-46d7-8153-17c02c533fd1,316572,OB2017Tank1,8/30/2017 3:37,22,22° C,100,,,7/23/2017 5:32,22.6
cdd039ef-2cca-4c53-9910-583f24360488,316572,OB2017Tank1,8/30/2017 3:27,22,22° C,100,,,7/23/2017 5:42,22.6
9d9e8ea5-96cb-4992-b6f8-62cdada57533,316572,OB2017Tank1,8/30/2017 3:17,22,22° C,100,,,7/23/2017 5:52,22.5
92f0faf0-1b6e-4241-8711-586edadf1062,316572,OB2017Tank1,8/30/2017 3:07,22,22° C,100,,,7/23/2017 6:02,22.6
a819079a-7759-4705-a2c0-95a87a2c8594,316572,OB2017Tank1,8/30/2017 2:57,22,22° C,100,,,7/23/2017 6:12,22.6
54815c93-5224-4276-aa93-ca66cd9b5146,316572,OB2017Tank1,8/30/2017 2:48,22,22° C,100,,,7/23/2017 6:22,22.6
f7191036-1dc6-4b6d-b39f-b02d5cd01aca,316572,OB2017Tank1,8/30/2017 2:38,22,22° C,100,,,7/23/2017 6:32,22.6
31a35187-11a9-4c74-9920-06eb944101d0,316572,OB2017Tank1,8/30/2017 2:28,22,22° C,100,,,7/23/2017 6:41,22.5
f0f8eae1-a180-46d4-aeba-18cb1a3f7279,316572,OB2017Tank1,8/30/2017 2:18,22,22° C,100,,,7/23/2017 6:51,22.6
7cf0ef90-6fec-4b71-9dcf-a70c5ffceb01,316572,OB2017Tank1,8/30/2017 2:08,22,22° C,100,,,7/23/2017 7:01,22.6
3abc24c6-9687-4ecd-8a0d-cf56e121027b,316572,OB2017Tank1,8/30/2017 1:58,22,22° C,100,,,7/23/2017 7:11,22.6
137397d9-30e1-4141-a9a1-bdd9f1c0753b,316572,OB2017Tank1,8/30/2017 1:48,22,22° C,100,,,7/23/2017 7:21,22.6
60b4c1f2-f1bf-41ba-a1e0-f89a91edae44,316572,OB2017Tank1,8/30/2017 1:38,22,22° C,100,,,7/23/2017 7:31,22.6
ea05baa1-78d9-4923-b648-1cda8143b80c,316572,OB2017Tank1,8/30/2017 1:28,22,22° C,100,,,7/23/2017 7:41,22.6
a1607e09-7a36-475f-924f-7dbd9acf1392,316572,OB2017Tank1,8/30/2017 1:18,22,22° C,100,,,7/23/2017 7:51,22.6
80ff97ab-6554-4c92-8af6-a74ca88811f1,316572,OB2017Tank1,8/30/2017 1:08,22,22° C,100,,,7/23/2017 8:01,22.6
19c780fc-eda7-43dc-833e-bd8c3cb3ed9f,316572,OB2017Tank1,8/30/2017 0:59,22,22° C,100,,,7/23/2017 8:10,22.6
d726a0a1-0513-4aa4-a679-680e57eba05d,316572,OB2017Tank1,8/30/2017 0:49,22,22° C,100,,,7/23/2017 8:20,22.6
16d85397-5acc-4d90-9e52-cbe264a197e7,316572,OB2017Tank1,8/30/2017 0:39,22,22° C,100,,,7/23/2017 8:30,22.6
b97d4f9d-fc0d-4307-8d02-ffb4459f6599,316572,OB2017Tank1,8/30/2017 0:29,22,22° C,100,,,7/23/2017 8:40,22.6
2121314b-b78a-400a-9dd9-c57163c2cd00,316572,OB2017Tank1,8/30/2017 0:19,22.1,22.1° C,100,,,7/23/2017 8:50,22.6
a6d93b34-35a2-4bf9-b8af-5a6960e867fc,316572,OB2017Tank1,8/30/2017 0:09,22.1,22.1° C,100,,,7/23/2017 9:00,22.6
4eb126b3-6c42-403a-9334-299867af4e85,316572,OB2017Tank1,8/29/2017 23:59,22.1,22.1° C,100,,,7/23/2017 9:10,22.5
c61aee9c-b88e-4c6c-8644-ac21cef83314,316572,OB2017Tank1,8/29/2017 23:49,22.1,22.1° C,100,,,7/23/2017 9:20,22.6
582f5cbf-0b1c-4d4d-a0bb-dc10df4dd691,316572,OB2017Tank1,8/29/2017 23:39,22.1,22.1° C,100,,,7/23/2017 9:29,22.6
57653298-6d74-4192-83dd-bcad26575826,316572,OB2017Tank1,8/29/2017 23:29,22.1,22.1° C,100,,,7/23/2017 9:39,22.6
ee89fa49-81c9-40bd-8c11-2f689f67537b,316572,OB2017Tank1,8/29/2017 23:19,22.1,22.1° C,100,,,7/23/2017 9:49,22.5
0dc2bcdb-e947-4052-b243-45571cc48a82,316572,OB2017Tank1,8/29/2017 23:09,22.1,22.1° C,100,,,7/23/2017 9:59,22.5
08df0c12-5810-4aef-af95-6941ccda10dd,316572,OB2017Tank1,8/29/2017 23:00,22.1,22.1° C,100,,,7/23/2017 10:09,22.5
48150eeb-15a0-41ae-8002-297eaed91258,316572,OB2017Tank1,8/29/2017 22:50,22.1,22.1° C,100,,,7/23/2017 10:19,22.4
fcfcd3d1-52ac-421e-a813-2b7290e1dc96,316572,OB2017Tank1,8/29/2017 22:40,22.1,22.1° C,100,,,7/23/2017 10:29,22.5
31c80712-92dc-4afd-9db9-52260d82da58,316572,OB2017Tank1,8/29/2017 22:30,22.1,22.1° C,100,,,7/23/2017 10:39,22.5
3d1a9c57-f5de-429d-b205-24dd79664a6f,316572,OB2017Tank1,8/29/2017 22:20,22.1,22.1° C,100,,,7/23/2017 10:49,22.4
bc83738b-1ab0-4b34-9822-e2830bbfbf1e,316572,OB2017Tank1,8/29/2017 22:10,22.1,22.1° C,100,,,7/23/2017 10:58,22.5
e5aa32c2-a178-43aa-8554-45ebf182c534,316572,OB2017Tank1,8/29/2017 22:00,22.2,22.2° C,100,,,7/23/2017 11:08,22.4
1e3088e8-22c6-4990-9ac0-b66d7e5c4711,316572,OB2017Tank1,8/29/2017 21:50,22.2,22.2° C,100,,,7/23/2017 11:18,22.4
4c5334b8-71e7-4c68-860f-ddf19de84b2e,316572,OB2017Tank1,8/29/2017 21:40,22.2,22.2° C,100,,,7/23/2017 11:28,22.3
b4ea1f29-867e-414d-adee-eab156b1a652,316572,OB2017Tank1,8/29/2017 21:30,22.1,22.1° C,100,,,7/23/2017 11:38,22.3
a79901d5-cfd2-45af-ae21-a2539249ee74,316572,OB2017Tank1,8/29/2017 21:20,22.2,22.2° C,100,,,7/23/2017 11:48,22.4
4a06ed49-589b-4ee9-95d5-fc1ceceae9fd,316572,OB2017Tank1,8/29/2017 21:10,22.2,22.2° C,100,,,7/23/2017 11:58,22.4
f70e34c8-9ea0-41fa-b8d7-9f15239d5503,316572,OB2017Tank1,8/29/2017 21:01,22.2,22.2° C,100,,,7/23/2017 12:08,22.3
860d9a39-8d8d-4fe0-8214-f5711b8cd9c2,316572,OB2017Tank1,8/29/2017 20:51,22.2,22.2° C,100,,,7/23/2017 12:17,22.3
8c7c843d-b173-4a12-9df3-0407c015ac89,316572,OB2017Tank1,8/29/2017 20:41,22.2,22.2° C,100,,,7/23/2017 12:27,22.2
70c51231-f840-44ee-8104-2621fe092d2c,316572,OB2017Tank1,8/29/2017 20:31,22.2,22.2° C,100,,,7/23/2017 12:37,22.2
339eafc2-99fb-4b86-a9fb-2c04201583ee,316572,OB2017Tank1,8/29/2017 20:21,22.2,22.2° C,100,,,7/23/2017 12:47,22.2
48ea6448-1761-4b01-904e-a6e51cd44bfd,316572,OB2017Tank1,8/29/2017 20:11,22.2,22.2° C,100,,,7/23/2017 12:57,22.2
e528e6d3-6609-4f97-b973-0404298f9629,316572,OB2017Tank1,8/29/2017 20:01,22.2,22.2° C,100,,,7/23/2017 13:07,22.2
c460443e-338a-4f7d-8c11-70c5f80c9947,316572,OB2017Tank1,8/29/2017 19:51,22.2,22.2° C,100,,,7/23/2017 13:17,22.2
653bd151-009b-4c6b-ae36-e8ca11296d26,316572,OB2017Tank1,8/29/2017 19:41,22.2,22.2° C,100,,,7/23/2017 13:27,22.2
a8902c82-2940-447b-9cca-7b97561b7e2b,316572,OB2017Tank1,8/29/2017 19:31,22.3,22.3° C,100,,,7/23/2017 13:37,22.2
9c40dfb3-df72-4db7-aa00-241770f32983,316572,OB2017Tank1,8/29/2017 19:21,22.3,22.3° C,100,,,7/23/2017 13:46,22.1
743c9e9c-380a-4f27-8793-557936d79b3e,316572,OB2017Tank1,8/29/2017 19:11,22.3,22.3° C,100,,,7/23/2017 13:56,22.2
e82b8dbd-c252-45ab-8ba0-5045a188d22d,316572,OB2017Tank1,8/29/2017 19:02,22.2,22.2° C,100,,,7/23/2017 14:06,22.2
a570b451-738b-4972-9882-0d619c994165,316572,OB2017Tank1,8/29/2017 18:52,22.3,22.3° C,100,,,7/23/2017 14:16,22.2
dcd22c43-c00d-41d5-b280-a8639597cd05,316572,OB2017Tank1,8/29/2017 18:42,22.3,22.3° C,100,,,7/23/2017 14:26,22.2
5bd2b645-f5fe-4f38-8964-c37d9b32bb42,316572,OB2017Tank1,8/29/2017 18:32,22.3,22.3° C,100,,,7/23/2017 14:36,22.2
3e20ad5b-3a73-4ac6-a5a1-2f79a4a7d6cf,316572,OB2017Tank1,8/29/2017 18:22,22.2,22.2° C,100,,,7/23/2017 14:46,22.1
90ebcebe-0670-4651-9089-ed7dd10ead9e,316572,OB2017Tank1,8/29/2017 18:12,22.3,22.3° C,100,,,7/23/2017 14:56,22.1
86ca2e00-8ab3-4fc4-9f93-fde9e6058b38,316572,OB2017Tank1,8/29/2017 18:02,22.3,22.3° C,100,,,7/23/2017 15:05,22.1
7cc15e79-6018-4913-92ff-ea5402ac9a5c,316572,OB2017Tank1,8/29/2017 17:52,22.3,22.3° C,100,,,7/23/2017 15:15,22.1
46525543-3751-4541-8737-b033778b98c2,316572,OB2017Tank1,8/29/2017 17:42,22.3,22.3° C,100,,,7/23/2017 15:25,22
5c986113-0dda-4d8c-bb78-3a9d0ada58da,316572,OB2017Tank1,8/29/2017 17:32,22.3,22.3° C,100,,,7/23/2017 15:35,22.1
5d6a3b84-2a7a-4cbd-85d6-9bcd932a4d93,316572,OB2017Tank1,8/29/2017 17:22,22.3,22.3° C,100,,,7/23/2017 15:45,22.1
5ccb0027-a0d2-417e-b5d8-b37cb947dcf2,316572,OB2017Tank1,8/29/2017 17:13,22.3,22.3° C,100,,,7/23/2017 15:55,22.1
524cc767-274f-4a17-a6d8-82b80d5dc9b3,316572,OB2017Tank1,8/29/2017 17:03,22.3,22.3° C,100,,,7/23/2017 16:05,22
fa3587ec-5291-4966-be1e-53a0d403f6e2,316572,OB2017Tank1,8/29/2017 16:53,22.3,22.3° C,100,,,7/23/2017 16:15,22.1
c04b42b0-55cb-4a82-b7fa-b2b5f70890c5,316572,OB2017Tank1,8/29/2017 16:43,22.3,22.3° C,100,,,7/23/2017 16:24,22.1
aa501bbf-aee5-4f81-b807-45a9b8d52ce3,316572,OB2017Tank1,8/29/2017 16:33,22.4,22.4° C,100,,,7/23/2017 16:34,22.1
2f4b4093-f7cc-4213-8a46-4557386c9306,316572,OB2017Tank1,8/29/2017 16:23,22.4,22.4° C,100,,,7/23/2017 16:44,22
4e76a404-fdce-4445-832c-396bea5fd50e,316572,OB2017Tank1,8/29/2017 16:13,22.4,22.4° C,100,,,7/23/2017 16:54,22.1
00572698-234c-4dce-8e67-fad29433e551,316572,OB2017Tank1,8/29/2017 16:03,22.3,22.3° C,100,,,7/23/2017 17:04,22
f9b88a01-e8aa-4d8a-82d3-607ae713e3bf,316572,OB2017Tank1,8/29/2017 15:53,22.3,22.3° C,100,,,7/23/2017 17:14,22.1
bca4007c-71fe-42a7-99ad-3888016b3508,316572,OB2017Tank1,8/29/2017 15:43,22.3,22.3° C,100,,,7/23/2017 17:24,22.1
475a0246-76f1-478a-a873-97abead6a68c,316572,OB2017Tank1,8/29/2017 15:33,22.4,22.4° C,100,,,7/23/2017 17:34,22.2
36adb3a8-4462-475c-9ce0-bb53560fed20,316572,OB2017Tank1,8/29/2017 15:23,22.3,22.3° C,100,,,7/23/2017 17:44,22.1
3b5901ee-aa75-4f52-9678-9b8e8c987f20,316572,OB2017Tank1,8/29/2017 15:13,22.4,22.4° C,100,,,7/23/2017 17:53,22.1
18fe28b6-cd91-4b75-928c-2cdd881703b8,316572,OB2017Tank1,8/29/2017 15:04,22.3,22.3° C,100,,,7/23/2017 18:03,22.1
063a8015-b778-486c-8b03-292fbef72ca3,316572,OB2017Tank1,8/29/2017 14:54,22.3,22.3° C,100,,,7/23/2017 18:13,22.2
1e1325ec-3b10-430d-acbb-dfc7cec139fc,316572,OB2017Tank1,8/29/2017 14:44,22.4,22.4° C,100,,,7/23/2017 18:23,22.2
495a83e5-ddb0-4342-8524-4ae46f4daa57,316572,OB2017Tank1,8/29/2017 14:34,22.3,22.3° C,100,,,7/23/2017 18:33,22.2
624976f0-5a85-4bdd-9091-f8a895caad15,316572,OB2017Tank1,8/29/2017 14:24,22.3,22.3° C,100,,,7/23/2017 18:43,22.2
846f8c52-448b-4ee5-9ab1-9562b8694e1f,316572,OB2017Tank1,8/29/2017 14:14,22.3,22.3° C,100,,,7/23/2017 18:53,22.2
8e7b09a3-84d1-49ba-b830-2709f4e5999f,316572,OB2017Tank1,8/29/2017 14:04,22.3,22.3° C,100,,,7/23/2017 19:03,22.2
42eb9540-9a54-438b-abf7-1a63989425be,316572,OB2017Tank1,8/29/2017 13:54,22.3,22.3° C,100,,,7/23/2017 19:12,22.3
